Data,Italia,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling
07/05/2024,,"104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","104,61","0,00","0,00","104,61","104,61","104,61","104,61"
08/05/2024,,"101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","101,64","0,00","0,00","101,64","101,64","101,64","101,64"
09/05/2024,,"95,27","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","95,29","0,00","0,00","95,29","95,29","95,29","95,29"
10/05/2024,,"80,60","81,16","79,98","81,16","79,98","81,16","79,98","81,16","79,98","81,16","79,98","79,98","81,16","79,98","81,16","81,16","0,00","0,00","79,98","79,98","79,98","81,16"
11/05/2024,,"78,13","78,09","78,75","78,75","78,25","78,75","78,75","78,09","78,75","78,09","78,25","78,75","78,09","78,75","78,09","78,09","0,00","0,00","78,75","78,75","78,75","78,09"
12/05/2024,,"71,07","65,82","79,58","78,59","79,58","79,58","79,58","65,82","79,58","65,82","79,58","79,58","65,82","79,58","65,82","65,82","0,00","0,00","79,58","79,58","79,58","65,82"
13/05/2024,,"95,44","91,20","101,17","101,17","101,17","101,17","101,17","91,20","101,17","91,20","101,17","108,04","91,20","101,17","91,20","91,20","0,00","0,00","108,04","101,17","101,17","91,20"
14/05/2024,,"100,05","99,52","99,52","99,52","99,52","99,52","99,52","99,52","99,52","99,52","99,52","106,66","99,52","99,52","99,52","99,52","0,00","0,00","106,66","99,52","99,52","99,52"
15/05/2024,,"102,68","103,06","101,29","103,06","101,54","103,06","101,54","103,06","101,29","103,06","101,54","105,58","103,06","101,29","103,06","103,06","0,00","0,00","105,58","101,54","101,29","103,06"
16/05/2024,,"98,34","98,43","98,43","98,43","89,56","98,43","98,43","98,43","98,43","98,43","89,56","99,93","98,43","98,43","98,43","98,43","0,00","0,00","99,93","98,43","98,43","98,43"
17/05/2024,,"93,90","93,90","93,90","93,90","93,90","93,90","93,90","93,90","93,90","93,90","93,90","94,96","93,90","93,90","93,90","93,90","0,00","0,00","94,96","93,90","93,90","93,90"
18/05/2024,,"96,48","94,66","97,19","97,19","97,19","97,19","97,19","94,66","97,19","94,66","97,19","104,28","94,66","97,19","94,66","94,66","0,00","0,00","104,28","97,19","97,19","94,66"
19/05/2024,,"89,75","89,23","90,38","90,38","90,38","90,38","90,38","89,23","90,38","89,23","90,38","91,03","89,23","90,38","89,23","89,23","0,00","0,00","91,03","90,38","90,38","89,23"
20/05/2024,,"103,06","102,54","104,28","102,56","104,28","104,28","104,28","102,54","104,28","102,54","104,28","106,45","102,54","104,28","102,54","102,54","0,00","0,00","106,45","104,28","104,28","102,54"
21/05/2024,,"98,99","102,83","88,68","102,83","77,94","102,83","96,38","102,83","88,68","102,83","77,94","94,19","102,83","88,68","102,83","102,83","0,00","0,00","94,19","96,38","88,68","102,83"
22/05/2024,,"90,96","92,96","89,31","92,96","89,53","92,96","89,53","92,96","89,31","92,96","89,53","104,79","92,96","89,31","92,96","92,96","0,00","0,00","104,79","89,53","89,31","92,96"
23/05/2024,,"102,99","101,96","101,96","101,96","101,96","101,96","101,96","101,96","101,96","101,96","101,96","116,10","101,96","101,96","101,96","101,96","0,00","0,00","116,10","101,96","101,96","101,96"
24/05/2024,,"112,62","111,87","111,87","111,87","111,87","111,87","111,87","111,87","111,87","111,87","111,87","127,19","111,87","111,87","111,87","111,87","0,00","0,00","127,19","111,87","111,87","111,87"
25/05/2024,,"102,68","101,23","105,75","105,09","105,75","105,75","105,75","101,23","105,75","101,23","105,75","112,51","101,23","105,75","101,23","101,23","0,00","0,00","112,51","105,75","105,75","101,23"
26/05/2024,,"72,46","70,13","76,97","76,97","76,97","76,97","76,97","70,13","76,97","70,13","76,97","77,59","70,13","76,97","70,13","70,13","0,00","0,00","77,59","76,97","76,97","70,13"
27/05/2024,,"110,37","108,92","116,34","111,46","116,34","30,49","116,34","108,92","116,34","108,92","116,34","117,88","108,92","116,34","108,92","108,92","0,00","0,00","117,88","116,34","116,34","108,92"
28/05/2024,,"115,81","114,17","118,04","114,17","118,04","38,95","118,04","114,17","118,04","114,17","118,04","124,98","114,17","118,04","114,17","114,17","0,00","0,00","124,98","118,04","118,04","114,17"
29/05/2024,,"112,36","111,98","112,52","111,98","112,52","112,52","112,52","111,98","112,52","111,98","112,52","121,24","111,98","112,52","111,98","111,98","0,00","0,00","121,24","112,52","112,52","111,98"
30/05/2024,,"115,91","112,51","117,70","112,51","87,66","117,70","117,70","112,51","117,70","112,51","87,66","143,90","112,51","117,70","112,51","112,51","0,00","0,00","143,90","117,70","117,70","112,51"
31/05/2024,,"97,20","97,47","94,46","97,47","84,73","97,75","97,45","97,47","94,46","97,47","84,73","124,83","97,47","94,46","97,47","97,47","0,00","0,00","124,83","97,45","94,46","97,47"
01/06/2024,,"80,21","74,60","89,64","78,20","89,64","89,64","89,64","74,60","89,64","74,60","89,64","90,35","74,60","89,64","74,60","74,60","0,00","0,00","90,35","89,64","89,64","74,60"
02/06/2024,,"85,73","77,93","92,91","77,93","92,90","92,90","92,91","77,93","92,91","77,93","92,90","92,91","77,93","92,91","77,93","77,93","0,00","0,00","92,91","92,91","92,91","77,93"
03/06/2024,,"113,29","114,44","112,77","114,44","112,77","114,44","112,77","114,44","112,77","114,44","112,77","112,77","114,44","112,77","114,44","114,44","0,00","0,00","112,77","112,77","112,77","114,44"
04/06/2024,,"113,61","113,61","113,76","113,61","113,76","113,76","113,76","113,61","113,76","113,61","113,76","113,76","113,61","113,76","113,61","113,61","0,00","0,00","113,76","113,76","113,76","113,61"
05/06/2024,,"111,79","111,38","112,63","111,38","112,63","112,63","112,63","111,38","112,63","111,38","112,63","112,63","111,38","112,63","111,38","111,38","0,00","0,00","112,63","112,63","112,63","111,38"
06/06/2024,,"104,89","104,23","105,66","104,23","105,66","105,66","105,66","104,23","105,66","104,23","105,66","105,66","104,23","105,66","104,23","104,23","0,00","0,00","105,66","105,66","105,66","104,23"
07/06/2024,,"111,69","109,81","116,07","109,81","116,07","116,07","116,07","109,81","116,07","109,81","116,07","116,07","109,81","116,07","109,81","109,81","0,00","0,00","116,07","116,07","116,07","109,81"
08/06/2024,,"104,66","104,21","106,51","104,21","106,51","106,51","106,51","104,21","106,51","104,21","106,51","106,51","104,21","106,51","104,21","104,21","0,00","0,00","106,51","106,51","106,51","104,21"
09/06/2024,,"96,02","94,08","96,91","94,08","96,08","96,91","96,91","94,08","96,91","94,08","96,08","96,91","94,08","96,91","94,08","94,08","0,00","0,00","96,91","96,91","96,91","94,08"
10/06/2024,,"96,76","96,79","96,79","96,79","94,92","96,79","96,79","96,79","96,79","96,79","94,92","96,79","96,79","96,79","96,79","96,79","0,00","0,00","96,79","96,79","96,79","96,79"
11/06/2024,,"103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","103,65","0,00","0,00","103,65","103,65","103,65","103,65"
12/06/2024,,"110,21","110,23","110,63","110,23","108,14","110,63","110,63","110,23","110,63","110,23","108,14","110,63","110,23","110,63","110,23","110,23","0,00","0,00","110,63","110,63","110,63","110,23"
13/06/2024,,"99,95","100,76","102,27","100,76","78,90","102,27","102,27","100,76","102,27","100,76","78,90","102,27","100,76","102,27","100,76","100,76","0,00","0,00","102,27","102,27","102,27","100,76"
14/06/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15/06/2024,,"100,68","94,91","104,84","100,64","104,84","104,84","104,84","94,91","104,84","94,91","104,84","115,45","94,91","104,84","94,91","94,91","94,91","94,91","115,45","104,84","104,84","94,91"
16/06/2024,,"87,09","83,48","89,39","84,87","89,39","89,39","89,39","83,48","89,39","83,48","89,39","89,39","83,48","89,39","83,48","83,48","83,48","83,48","89,39","89,39","89,39","83,48"
17/06/2024,,"105,78","101,88","108,65","102,02","108,65","108,65","108,65","101,88","108,65","101,88","108,65","108,65","101,88","108,65","101,88","101,88","101,88","101,88","108,65","108,65","108,65","101,88"
18/06/2024,,"108,82","110,61","104,53","90,28","0,00","0,00","114,68","110,61","142,68","110,61","114,69","68,26","110,61","142,68","110,61","110,61","110,61","110,61","2753,67","114,68","142,68","110,61"
19/06/2024,,"110,25","109,38","111,51","110,30","111,51","111,51","111,51","109,38","111,51","109,38","111,51","111,51","109,38","111,51","109,38","109,38","109,38","109,38","111,51","111,51","111,51","109,38"
20/06/2024,,"117,66","117,56","118,01","117,56","118,01","118,01","118,01","117,56","118,01","117,56","118,01","118,01","117,56","118,01","117,56","117,56","117,56","117,56","118,01","118,01","118,01","117,56"
21/06/2024,,"118,14","116,73","119,78","119,75","119,78","119,78","119,78","116,73","119,78","116,73","119,78","119,78","116,73","119,78","116,73","116,73","116,73","116,73","119,78","119,78","119,78","116,73"
22/06/2024,,"97,20","96,61","99,25","96,61","91,36","99,25","99,25","96,61","99,25","96,61","91,36","99,25","96,61","99,25","96,61","96,61","96,61","96,61","99,25","99,25","99,25","96,61"
23/06/2024,,"103,19","101,53","107,17","101,53","105,64","107,41","107,41","101,53","107,41","101,53","105,64","107,17","101,53","107,41","101,53","101,53","101,53","101,53","107,17","107,41","107,41","101,53"
24/06/2024,,"110,85","108,09","114,03","111,16","114,03","111,16","114,03","108,09","114,03","108,09","114,03","114,03","108,09","114,03","108,09","108,09","108,09","108,09","114,03","114,03","114,03","108,09"
25/06/2024,,"114,74","113,28","115,76","113,42","115,76","115,76","115,76","113,28","115,76","113,28","115,76","115,76","113,28","115,76","113,28","113,28","113,28","113,28","115,76","115,76","115,76","113,28"
26/06/2024,,"108,87","108,82","106,13","108,82","109,17","109,17","109,17","108,82","109,17","108,82","109,17","106,13","108,82","109,17","108,82","108,82","108,82","108,82","106,13","109,17","109,17","108,82"
27/06/2024,,"103,95","100,86","107,23","100,86","107,23","107,23","107,23","100,86","107,23","100,86","107,23","107,23","100,86","107,23","100,86","100,86","100,86","100,86","107,23","107,23","107,23","100,86"
28/06/2024,,"110,55","110,39","110,58","110,55","110,58","110,58","110,58","110,39","110,58","110,39","110,58","110,58","110,39","110,58","110,39","110,39","110,39","110,39","110,58","110,58","110,58","110,39"
29/06/2024,,"87,73","85,95","90,57","90,16","90,16","90,16","90,16","85,95","90,16","85,95","90,16","90,57","85,95","90,16","85,95","85,95","85,95","85,95","90,57","90,16","90,16","85,95"
30/06/2024,,"76,74","73,39","80,51","80,51","80,51","80,51","80,51","73,39","80,51","73,39","80,51","80,51","73,39","80,51","73,39","73,39","73,39","73,39","80,51","80,51","80,51","73,39"
01/07/2024,,"111,39","109,44","116,09","111,96","116,09","116,09","116,09","109,44","116,09","109,44","116,09","116,09","109,44","116,09","109,44","109,44","109,44","109,44","116,09","116,09","116,09","109,44"
02/07/2024,,"109,20","107,02","115,03","107,02","83,49","114,28","115,03","107,02","115,03","107,02","83,49","115,03","107,02","115,03","107,02","107,02","107,02","107,02","321,09","115,03","115,03","107,02"
03/07/2024,,"106,24","106,69","106,73","106,73","78,87","106,73","106,73","106,69","106,73","106,69","78,87","106,73","106,69","106,73","106,69","106,69","106,69","106,69","106,73","106,73","106,73","106,69"
04/07/2024,,"105,83","105,44","106,79","106,79","83,33","106,79","106,79","105,44","106,79","105,44","83,33","106,79","105,44","106,79","105,44","105,44","105,44","105,44","106,79","106,79","106,79","105,44"
05/07/2024,,"103,94","100,43","107,41","107,41","107,41","107,41","107,41","100,43","107,41","100,43","107,41","107,41","100,43","107,41","100,43","100,43","100,43","100,43","107,41","107,41","107,41","100,43"
06/07/2024,,"95,29","92,92","103,92","103,92","103,92","103,92","103,92","92,92","103,92","92,92","103,92","103,92","92,92","103,92","92,92","92,92","92,92","92,92","103,92","103,92","103,92","92,92"
07/07/2024,,"102,36","95,19","111,59","111,59","111,59","111,59","111,59","95,19","111,59","95,19","111,59","111,59","95,19","111,59","95,19","95,19","95,19","95,19","111,59","111,59","111,59","95,19"
08/07/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09/07/2024,,"112,23","111,48","112,98","112,98","112,98","112,98","112,98","111,48","112,98","111,48","112,98","113,94","111,48","112,98","111,48","111,48","111,48","111,48","113,94","112,98","112,98","111,48"
10/07/2024,,"112,78","110,67","114,56","114,56","114,56","114,56","114,56","110,67","114,56","110,67","114,56","114,56","110,67","114,56","110,67","110,67","110,67","110,67","114,56","114,56","114,56","110,67"
11/07/2024,,"116,87","112,31","121,59","121,59","121,59","121,59","121,59","112,31","121,59","112,31","121,59","121,59","112,31","121,59","112,31","112,31","112,31","112,31","121,59","121,59","121,59","112,31"
12/07/2024,,"107,20","101,67","119,32","119,32","119,32","119,32","119,32","101,67","119,32","101,67","119,32","119,50","101,67","119,32","101,67","101,67","101,67","101,67","119,50","119,32","119,32","101,67"
13/07/2024,,"110,11","100,60","113,50","113,50","113,50","113,50","113,50","100,60","113,50","100,60","113,50","113,50","100,60","113,50","100,60","100,60","100,60","100,60","113,50","113,50","113,50","100,60"
14/07/2024,,"102,24","94,09","111,29","111,29","111,29","111,29","111,29","94,09","111,29","94,09","111,29","111,29","94,09","111,29","94,09","94,09","94,09","94,09","111,29","111,29","111,29","94,09"
15/07/2024,,"121,72","114,01","133,13","133,13","133,13","133,13","133,13","114,01","133,13","114,01","133,13","133,13","114,01","133,13","114,01","114,01","114,01","114,01","133,13","133,13","133,13","114,01"
16/07/2024,,"115,35","109,82","131,07","131,07","131,07","131,07","131,07","109,82","131,07","109,82","131,07","132,17","109,82","131,07","109,82","109,82","109,82","109,82","132,17","131,07","131,07","109,82"
17/07/2024,,"131,92","126,83","139,83","140,15","140,15","140,15","140,15","126,83","140,15","126,83","140,15","139,83","126,83","140,15","126,83","126,83","126,83","126,83","139,83","140,15","140,15","126,83"
18/07/2024,,"117,58","109,58","128,85","128,85","128,85","128,85","128,85","109,58","128,85","109,58","128,85","136,37","109,58","128,85","109,58","109,58","109,58","109,58","136,37","128,85","128,85","109,58"
19/07/2024,,"121,07","112,33","126,31","126,31","126,31","126,31","126,31","112,33","126,31","112,33","126,31","132,71","112,33","126,31","112,33","112,33","112,33","112,33","132,71","126,31","126,31","112,33"
20/07/2024,,"110,75","108,93","114,47","114,47","114,47","114,47","114,47","108,93","114,47","108,93","114,47","114,47","108,93","114,47","108,93","108,93","108,93","108,93","114,47","114,47","114,47","108,93"
21/07/2024,,"93,50","86,59","102,33","97,88","102,33","102,33","102,33","86,59","102,33","86,59","102,33","102,64","86,59","102,33","86,59","86,59","86,59","86,59","102,64","102,33","102,33","86,59"
22/07/2024,,"116,90","115,24","117,32","117,32","117,32","117,32","117,32","115,24","117,32","115,24","117,32","118,01","115,24","117,32","115,24","115,24","115,24","115,24","118,01","117,32","117,32","115,24"
23/07/2024,,"114,77","112,47","116,26","116,30","116,30","116,30","116,30","112,47","116,30","112,47","116,30","116,44","112,47","116,30","112,47","112,47","112,47","112,47","116,44","116,30","116,30","112,47"
24/07/2024,,"108,92","109,99","110,11","110,11","75,12","110,11","110,11","109,99","110,11","109,99","75,12","110,39","109,99","110,11","109,99","109,99","109,99","109,99","110,39","110,11","110,11","109,99"
25/07/2024,,"125,61","119,95","129,16","129,16","103,11","129,16","129,16","119,95","129,16","119,95","103,11","129,16","119,95","129,16","119,95","119,95","119,95","119,95","129,16","129,16","129,16","119,95"
26/07/2024,,"119,65","115,22","124,83","124,83","96,23","124,83","124,83","115,22","124,83","115,22","96,23","130,15","115,22","124,83","115,22","115,22","115,22","115,22","130,15","124,83","124,83","115,22"
27/07/2024,,"106,67","101,26","114,69","114,69","114,69","114,69","114,69","101,26","114,69","101,26","114,69","114,69","101,26","114,69","101,26","101,26","101,26","101,26","114,69","114,69","114,69","101,26"
28/07/2024,,"113,16","112,85","113,65","113,65","113,65","113,65","113,65","112,85","113,65","112,85","113,65","113,65","112,85","113,65","112,85","112,85","112,85","112,85","113,65","113,65","113,65","112,85"
29/07/2024,,"114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81","114,81"
30/07/2024,,"109,99","109,25","109,32","109,32","109,32","109,32","109,32","109,25","109,32","109,25","109,32","116,42","109,25","109,32","109,25","109,25","109,25","109,25","116,42","109,32","109,32","109,25"
31/07/2024,,"122,29","117,76","123,71","123,71","123,71","123,71","123,71","117,76","123,71","117,76","123,71","123,71","117,76","123,71","117,76","117,76","117,76","117,76","123,71","123,71","123,71","117,76"
01/08/2024,,"128,73","125,32","130,62","130,62","130,62","130,62","130,62","125,32","130,62","125,32","130,62","130,62","125,32","130,62","125,32","125,32","125,32","125,32","130,62","130,62","130,62","125,32"
02/08/2024,,"124,36","123,67","126,49","126,49","126,49","126,49","126,49","123,67","126,49","123,67","126,49","133,39","123,67","126,49","123,67","123,67","123,67","123,67","133,39","126,49","126,49","123,67"
03/08/2024,,"115,83","114,31","117,82","117,82","117,82","117,82","117,82","114,31","117,82","114,31","117,82","117,82","114,31","117,82","114,31","114,31","114,31","114,31","117,82","117,82","117,82","114,31"
04/08/2024,,"115,19","109,62","132,95","132,95","132,95","132,95","132,95","109,62","132,95","109,62","132,95","132,95","109,62","132,95","109,62","109,62","109,62","109,62","132,95","132,95","132,95","109,62"
05/08/2024,,"122,13","117,06","133,91","133,91","133,91","133,91","133,91","117,06","133,91","117,06","133,91","133,91","117,06","133,91","117,06","117,06","117,06","117,06","133,91","133,91","133,91","117,06"
06/08/2024,,"125,46","119,05","137,39","137,39","137,39","137,39","137,39","119,05","137,39","119,05","137,39","137,39","119,05","137,39","119,05","119,05","119,05","119,05","137,39","137,39","137,39","119,05"
07/08/2024,,"127,68","121,13","136,30","134,38","136,30","134,38","136,30","121,13","136,30","121,13","136,30","136,48","121,13","136,30","121,13","121,13","121,13","121,13","136,48","136,30","136,30","121,13"
08/08/2024,,"130,48","117,93","146,68","146,68","146,68","146,68","146,68","117,93","146,68","117,93","146,68","146,92","117,93","146,68","117,93","117,93","117,93","117,93","146,92","146,68","146,68","117,93"
09/08/2024,,"126,66","125,74","127,99","127,99","127,99","127,99","127,99","125,74","127,99","125,74","127,99","127,99","125,74","127,99","125,74","125,74","125,74","125,74","127,99","127,99","127,99","125,74"
10/08/2024,,"127,41","126,07","129,30","129,30","129,30","129,30","129,30","126,07","129,30","126,07","129,30","132,58","126,07","129,30","126,07","126,07","126,07","126,07","132,58","129,30","129,30","126,07"
11/08/2024,,"132,30","132,15","132,15","132,15","132,15","132,15","132,15","132,15","132,15","132,15","132,15","135,81","132,15","132,15","132,15","132,15","132,15","132,15","135,81","132,15","132,15","132,15"
12/08/2024,,"138,33","0,00","155,32","138,81","138,81","138,81","138,81","0,00","0,00","133,01","138,81","159,83","133,01","154,71","133,01","133,01","133,01","133,01","4425,75","2802,49","154,71","133,01"
13/08/2024,,"139,08","132,62","143,21","143,21","143,21","143,21","143,21","132,62","143,21","132,62","143,21","144,34","132,62","143,21","132,62","132,62","132,62","132,62","144,34","143,21","143,21","132,62"
14/08/2024,,"129,54","128,51","131,55","131,55","131,55","131,55","131,55","128,51","131,55","128,51","131,55","142,16","128,51","131,55","128,51","128,51","128,51","128,51","142,16","131,55","131,55","128,51"
15/08/2024,,"123,81","121,00","124,96","124,96","124,96","124,96","124,96","121,00","124,96","121,00","124,96","157,05","121,00","124,96","121,00","121,00","121,00","121,00","157,05","124,96","124,96","121,00"
16/08/2024,,"125,69","121,51","129,05","129,05","129,05","129,05","129,05","121,51","129,05","121,51","129,05","156,65","121,51","129,05","121,51","121,51","121,51","121,51","156,65","129,05","129,05","121,51"
17/08/2024,,"123,03","120,04","123,61","123,61","123,61","123,61","123,61","120,04","123,61","120,04","123,61","150,87","120,04","123,61","120,04","120,04","120,04","120,04","150,87","123,61","123,61","120,04"
18/08/2024,,"114,06","113,01","113,35","113,35","113,35","113,35","113,35","113,01","113,35","113,01","113,35","131,79","113,01","113,35","113,01","113,01","113,01","113,01","131,79","113,35","113,35","113,01"
19/08/2024,,"119,72","117,89","120,05","120,05","120,05","120,05","120,05","117,89","120,05","117,89","120,05","124,45","117,89","120,05","117,89","117,89","117,89","117,89","124,45","120,05","120,05","117,89"
20/08/2024,,"122,45","121,86","123,21","122,68","123,21","123,21","123,21","121,86","123,21","121,86","123,21","123,21","121,86","123,21","121,86","121,86","121,86","121,86","123,21","123,21","123,21","121,86"
21/08/2024,,"123,85","123,33","125,00","123,54","125,00","125,00","125,00","123,33","125,00","123,33","125,00","125,21","123,33","125,00","123,33","123,33","123,33","123,33","125,21","125,00","125,00","123,33"
22/08/2024,,"117,65","113,80","120,65","120,65","120,65","120,65","120,65","113,80","120,65","113,80","120,65","134,00","113,80","120,65","113,80","113,80","113,80","113,80","134,00","120,65","120,65","113,80"
23/08/2024,,"127,26","123,67","130,48","130,39","130,48","130,48","130,48","123,67","130,48","123,67","130,48","137,78","123,67","130,48","123,67","123,67","123,67","123,67","137,78","130,48","130,48","123,67"
24/08/2024,,"122,08","121,23","122,34","122,34","122,34","122,34","122,34","121,23","122,34","121,23","122,34","135,94","121,23","122,34","121,23","121,23","121,23","121,23","135,94","122,34","122,34","121,23"
25/08/2024,,"126,01","125,66","125,93","125,66","125,93","125,93","125,93","125,66","125,93","125,66","125,93","131,94","125,66","125,93","125,66","125,66","125,66","125,66","131,94","125,93","125,93","125,66"
26/08/2024,,"128,65","126,48","129,67","129,67","127,40","129,67","129,67","126,48","129,67","126,48","127,40","142,39","126,48","129,67","126,48","126,48","126,48","126,48","142,39","129,67","129,67","126,48"
27/08/2024,,"140,09","137,86","139,70","139,70","139,70","139,70","139,70","137,86","139,70","137,86","139,70","171,03","137,86","139,70","137,86","137,86","137,86","137,86","171,03","139,70","139,70","137,86"
28/08/2024,,"146,48","145,41","145,41","145,41","145,41","145,41","145,41","145,41","145,41","145,41","145,41","163,51","145,41","145,41","145,41","145,41","145,41","145,41","163,51","145,41","145,41","145,41"
29/08/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
30/08/2024,,"136,40","135,79","135,95","135,95","135,95","135,95","135,95","135,79","135,95","135,79","135,95","145,89","135,79","135,95","135,79","135,79","135,79","135,79","145,89","135,95","135,95","135,79"
31/08/2024,,"122,35","118,83","124,74","124,74","124,74","124,74","124,74","118,83","124,74","118,83","124,74","136,95","118,83","124,74","118,83","118,83","118,83","118,83","136,95","124,74","124,74","118,83"
01/09/2024,,"124,36","122,04","124,25","124,25","124,25","124,25","124,25","122,04","124,25","122,04","124,25","139,21","122,04","124,25","122,04","122,04","122,04","122,04","139,21","124,25","124,25","122,04"
02/09/2024,,"158,64","147,89","164,77","164,77","164,15","164,77","164,77","147,89","164,77","147,89","164,15","171,23","147,89","164,77","147,89","147,89","147,89","147,89","171,23","164,77","164,77","147,89"
03/09/2024,,"150,01","140,67","166,17","166,17","166,17","166,17","166,17","140,67","166,17","140,67","166,17","168,77","140,67","166,17","140,67","140,67","140,67","140,67","168,77","166,17","166,17","140,67"
